node,count,star,friends
ButO6G4QnUsocTOMg1EzxA,165,3.7,38
XhXkdGzInaBCz8q54o_1eg,11,4.33,204
OgYi5x02MBukfxPNFe1ePg,1516,3.84,3041
yyA2JrGW6jVeJ26PRaD-Fw,7,4.44,13
P3g9wEW4BNXB0clY36Aabw,10,2,19
Cl2UW0BCRYsCIEH06-oleQ,14,4.36,90
sHozd2pcOKwHtPr8VlZJfg,75,3.66,39
7mL9cvICl8fuCQTM89a-SA,115,4.05,56
lNxRaIO2wNqMkCcQ8hhtyQ,229,3.96,436
So9tAKkk2PRT2EiaqHklRQ,98,3.14,1430
K1lyP0eGLAy6800sXZKsVQ,442,4.07,328
SdX5PJK8bM-e842qj-24Eg,419,3.74,592
LXvn-Wl2Sjzvl_7TxK-x6g,348,3.8,36
GS0kxasM-tB1FO6naHOY0g,3,4.67,521
lsYZlrgIoR6hTrzT-32rgQ,157,3.93,88
RZciG-ZsEyD6GjEP_huEHQ,16,4.56,153
LkppvmQ5Zc5eogJpDIuwJA,161,3.67,58
7UKX16IlVZ5vXCO0rfxbsQ,116,3.69,38
P6_r7O8zEjnxTSBkS6WYfg,1088,3.81,4781
CO3g-IPfVphxMGlY9_OfOw,65,3.79,14
jYknm57qpeZzTueiVIYTOA,134,3.81,45
GawyLibaMGt3PCsv-hI5sA,458,4.05,1404
mv5r2Ixz67gUp-KRiPrE5g,101,3.52,270
vN3g95kWwmg86ulzTXo2sA,219,3.72,184
jt49xjEjQisu6wTTGn6B3A,1951,4.29,6311
dRaLq9sF45RYHhKfUd8NMg,545,3.85,307
Bsbumyr3Of8BauN2URK4bg,607,4.47,2005
-7qXyEUe3RIs8CjBK8aEbg,52,3.81,86
ipeEoKAGKF8Uw92rFOfjIg,548,3.65,351
pJ1SKD4XZr-6p9FnG8yZ2w,348,4.11,379
QVAmRIrCxhYLqh7wl4Vlog,519,4.01,1112
YR7atQMrq-7d_JyLY-WI6Q,95,3.77,41
74u0BqVki8bosqXoB0AKdQ,37,4.7,217
4Qzu3MooyeO_vB-tNiQ1RQ,887,3.93,4792
fhwuZ10KVyE9xB-kRmZFgQ,115,4.43,142
BBdRlIK_eeFhdl4EL1pLAw,670,4.03,1396
YSIeDKGMU_qFebcNHHm0_w,68,3.89,55
C4OPjr4cuR1RV9vQfytCHw,15,4.47,7
nTAHiudOZhjfgB5PQk0OsA,115,3.79,612
8WqiNsZeB89dDPOYbdHX9A,2,3.5,7
sZo-AQkZgrcBjYKFlfB5nQ,794,3.57,679
4VbB9qS2Xvk-bjAI1bNlGw,197,3.94,2406
YczV0cXM6VPEnUuaqMSoew,51,3.4,85
DnvC-m22fZqZv3pAo16ZSg,170,3.88,222
wnrHhjDpQk5uLUK7Iku75A,321,3.98,297
l31USAcpRND48ef3AmC59Q,3,4.67,10
wWh6aOznnr1oLFN-Z9BoFw,17,3.86,20
8J5IviWeu2Hc9ccvFGSYCA,473,3.56,511
NbA3EesOf97adqUNfK8JWQ,53,3.6,26
5agYqvdJG0KpcUxc_KlBfw,16,3.06,16
8tducpd8xO5LVquI4EWSRw,11,3.75,19
nPJw7YpKgHE6fowxgl3l1A,157,4.06,112
KnPrhgAtSuUEA4PYSLFDVg,324,3.83,115
24uDtsT2ItNHjQG9s5jh5g,98,4.05,237
iUqkK_3r5qMS3eE0cQDZMg,34,4,95
KrIL3TIOJI-tjvU6BlcA-g,141,4.22,34
LGQ60H9h7dKVtQFN0tZaLQ,277,3.73,72
mcHV4aEcsnPqiVjf90VZYw,30,4.1,432
QyyNKNwaftGRpvXjyt_pyw,57,3.12,8
Ik6EcrT9tD8-WjilLUM5cA,120,3.81,524
rQrqrb5dFztAeFYwyqbygA,1170,3.87,1362
BDgDYTYBZfT_315zBn-PGw,382,3.65,332
DOj9NanlJP3xntULCy5Uow,615,4.03,6405
ZTcqKKKKoWcMCFaMyC5tIQ,637,4.06,523
FokgHC5GuMddOY-E5Qco9g,982,3.69,1206
GXVn7newT_1_coA481W0LQ,204,3.63,141
ju84016p8WztmHRk6TR_8w,90,3.85,16
IHFVljMsPhMc2-lW3UMNuw,310,3.63,480
cz76cbJvk-ZLVTofNff0XA,334,3.91,257
a8LG4S-7mRkia3uA_S8tow,635,3.52,249
PwBriZjb_u69RTujuaZPPA,416,4.04,315
xe8tCr9Rjg6t2B3EtkMWBg,181,4.17,149
B_FU78XGYUL3zkPSUGC7aQ,695,4.12,1953
GS71FOuRgohr3IjzJYc42g,137,3.72,45
6Vzxb1J9NcDMdjs6-ZoArQ,379,3.55,317
Asx28DdgUx6vYWSxl0oOAQ,256,3.91,182
pSooE9zTn8syeqMRmmfQVw,999,3.87,924
TaymD7MKm8OH1VI77kMWMw,152,3.97,337
jwmMWvA_yTjXbzK0ErnEOA,69,3.83,64
S5PH25G5zH-Ft4Zk9uWHiw,57,3.19,22
FlXBpK_YZxLo27jcMdII1w,1158,4.02,604
AiIq6HczkpjIN7FWIci59w,14,3.9,828
K97i0e7MaxYfvCCwPFMjuw,811,3.63,113
b2YL4kdvU7Nx8mMhqfyXgg,186,4.04,144
FFWvCzO5DsUGYQPebJ2Y-Q,467,3.74,602
EMJjstNBGfIlJbooOO1i_g,220,3.69,5
JWeXuv2B9lRhiXBcIzsi2Q,272,3.76,273
yGTCTMk8QYXVaRB1ZW1QCQ,146,3.81,44
KLd9ahS8hINGi4iA5gvRGQ,134,3.83,28
dVC0ZDH112PIP6QBfaiAAQ,30,3.93,32
7lvzAZV2qTnoj3q2oI0mqQ,406,3.81,64
9Gua0zeGuk-BDcdrm0cZ-A,179,3.22,38
LrgYk-SWt9uAMobHKSuYwA,101,3.72,29
tWES6_T7MRybOtqNS9NcVw,281,3.96,167
q1UgiumcDgva03ZHsTB0IA,297,3.89,664
iHKSR7Dvy1eINaL-E5WQ0w,194,3.42,143
dC5kYsLGGoLLVlMjeMqfLw,476,3.73,1230
UhPwBapqXqh0rxhSuTCmzA,228,3.35,112
nj2D-MjPvpOqXjr2vbJhAA,439,3.55,161
9PR1lwQBA68vx47gaZ4c8g,46,3.53,4
Y-izyM5h_6tHFgClshOvpw,248,4.16,141
3Pjqwx8VnVjZjyhWE99T_Q,40,3.86,22
LlVayKCNhRQoksCyf1gOLg,14,3.07,131
idCuQUlj17ZW8364W4t4zA,28,4.17,61
MPn0W7zWAD6NGwU0G3uaQA,7,4,19
4lXwcTkAaoZoO17y9eOljQ,219,3.71,1591
m2Fc8dp3pWvn0joJwAfByw,217,3.42,1409
4liWhXrN5G544XvCCi0R7Q,48,4.44,266
lQf96Ey_TWnSbHrx1PLYtA,6,4,6
Uw3DdBhGnZ32Xz-r_PTdHw,7,5,140
gITr0Ym2YD0NFU7zQx_pUQ,2,5,30
1UN6V5J2zY4XbO2r8-Iukg,3,5,35
pWhaWrBMYyykptjvCO_60A,166,3.85,393
M4HHEU4bsWeavdtDohbzNg,18,4,281
rPU0TtUfh36xzcSsk71AHA,3,4.67,123
wnH4eGsGChdo3QRRCZ4VbA,2,3,128
h7oIzuGhQjFpgjnZnAXoIw,2,5,29
ImBDctrBLX6LwTRudlfH_Q,13,1.53,241
B31gJj7xx1CjXDPWKMqIUw,2,3,56
XeNL3_4qMvA4IdCslvMegw,1,5,78
nT27L8xI9WXD7EvpaEBQ5g,1,5,201
1g55yQOLxMIKwiAz8ru92g,52,3.72,45
m2iDhj7jFfI2-BgRr2AX-g,169,3.9,117
7NGlOpI2dBc9CLHEt4pNbw,19,3.71,3
UyJ4ik025S5htttrXUYJ0A,37,3.06,12
Iv6tiyJeuny17s8g54YYpw,14,3.71,68
xN-xoLhTHUFfTS_BMGG0xg,667,3.86,808
OZTZgCcxO7fcFkZ3LYDroA,546,3.13,74
67HuoK9sKfUvtMiuNbUmYw,3,4.67,272
X0sPVfpCKjfa6hDT6p3VjA,5,5,88
m1EtOfzyf_BFf3r6TVfgJQ,4,5,115
U0E1WmRNLa3_x7U91MczLA,412,3.66,654
KDewJBJknfWvQyHHFNbfdg,892,4.14,3964
XT6OjnXUQtn-u-GUOuNn5w,6,3.67,6
gBpxjo01cpY_5stvzru46Q,621,3.88,342
JI8l8OtWkun2s24rvQNX2g,8,3.11,148
SlH3DCXVxltSCo8gt9p2iQ,267,4.05,346
dkYUH6i3OZsY7or4_8PTkg,161,3.73,569
CWWXjR2KtVC2o0hBVZ3LVQ,2,4.2,142
0QNF2VXke9yvKhmBgUf5jg,5,3.4,86
AY38ErHo05aRle3aKvRMRw,12,3.75,26
eK6nuHgVbLkDiYsoLp3ugQ,36,4.32,91
aJkDBEc9kVjQHIdrC1h0TA,121,3.92,112
pJALqPYTjzoV9xpd34WB6g,492,3.51,567
o-G2yAhca5Kqso7CYZupHg,155,4.2,149
CVFgkJ_T1VGKN6Vq7ICUfA,1,2,23
Bq-BIdYrWloJXq6v6v_iiA,279,3.99,47
SBpz4xJ8MnrzXOpWiETCyw,37,4.37,135
20JWG1ZL67YX1cRi1Y_1Xg,13,3.93,10
PJrNWpNsd-IKzhuruGifhw,4,5,16
WC80PqX537UgJvxVR2fSvg,171,3.88,36
yYllRGADxPwDn6y-X0ALsg,250,3.88,186
i7zuRDllj1KTqoSHUayV_w,233,3.77,237
LGSSD3C4jXiItM79r2nkEg,4,4,259
G4HjgCVDOOWLbNzZ0JpZgg,17,4,98
X11dCpusJPKSEZHCuPrwCw,4,4,65
fDr4p2a1GFfQQHYp9Y52qg,2,4,373
S6p4sfcJ75wgTgp1xQ0m3Q,5,5,13
tIqxqUrEsfrjgcGs019Z_g,3,4.33,15
vXCi4JXoLfy_WZWsbHHOug,261,4.09,2533
GucWytLFS6W3hQGDJ_20Ow,38,4.44,146
0K9H88eoVeONhxIbj-ywlw,18,4.11,1154
8jjEJoffl_D42aW9EDaVyg,7,3,3
4lbrJjtpAf06kKX73UPZbA,11,4.36,25
dub0ZLlKACMstGI3YEK-ZQ,57,3.97,45
2uVdM7rVGgmBUmhYekpBQg,4,5,45
Oenq1G0h8OKf5aJoJrrqVA,18,3.17,8
6ZRtDVlvA4AjVWOcv0DUmA,10,4.2,37
wUvE1UVv-lMUGQ1xk8k6kw,6,5,258
KGqRRRX8F79g30BHi5nWLw,11,4.92,18
r3PXUZmKnl9eqZ2YQ-BSPw,3,5,136
MfHXjSU8tpoRrY12dR31bg,12,5,423
DsVJOKdJkzHj0U-5iQwBKw,13,4.08,9
S4Zd1GTxV8vEhKLweyJXLg,5,5,104
SAbmtqOzEvzYKT4Qo9z_7w,23,3.08,34
ZtKll2ySQfGftaXqAFe8Zg,285,3.37,375
xaCktmagPMGFn4U9ZjAaJA,55,3.34,72
bqbA37QQyPerN5gcrQSecw,18,3.72,9
9kpaZRYY42r3u8Ct9dYSpA,9,4.44,9
UJcXryv3GnXik-dauejBdQ,859,3.89,942
sUYy11zxjxbwYY6kTvMV6w,2,3.33,9
ptszYqvULb9AT04VfKaXfg,101,3.84,130
ccJ8Mxr8VVz9oJimZNTTwg,9,4.3,24
ULvwhxHIltUhgNn5tZp-nA,54,3.8,67
GG0mFsEXb-02_dzFPqRV1Q,754,3.46,339
B4cnr5d2S_7McR3XBfrscA,225,3.95,87
kd04Y_VyQzuEhKyvhCsPXQ,227,3.66,547
2lFni8ituUYceQJPxlUy_w,65,3.54,59
d9lQbZt6qOrhBlSWqlO7gw,16,4,11
DayTBAsYBAlLX1Pjqo9yvQ,161,3.74,184
_8Q_TBpMw8BPGRJKxAal8Q,47,4.16,93
AVhQgBeLZsMUqIEYn2lK6Q,17,3.76,117
y8qV-PhEM0VaWkgv0BD_wg,108,3.56,123
uLthrQwJFUYvfNzsB45iHA,1276,3.52,248
x6erNzhuM_c7xW6PlqClIQ,742,3.79,197
I6YARR1VloAua-buFULo1Q,963,3.48,511
WvHe7VIkUdEEFTVJQuv2CA,788,3.17,26
Bf9FfpHg-zHgzWV5MPdq2g,195,3.39,46
97-dPyCYmQBykiutyfVuWw,53,3.88,10
2yqoiqr9hbVuiLrFAvUjZw,34,3.64,47
LuwKiG-TaqHRITwADcc6Mg,145,3.97,279
sAhTt0r9t9q0xQFl-_7MoA,24,4.15,37
5CpIu_UkdVfrri5t2nKBnQ,82,3.28,9
4FXIklBkcpWBlL9A_2F-ag,48,3.55,2
_IgGcM8Jo07KO5Iorm7lkQ,64,3.66,293
GjRjAbeLm8FWFtZqoX6-fg,13,1.77,2
HEtQE7fjALvSC23rPH8Xlg,64,3.61,4
uyGLLOSGGcG38Zc7Vx4SBQ,56,3.86,8
MN1K12ax0vm0UceNvyjCNg,204,3.84,102
_NBVFt_RvD9fKceDT_9Hcw,39,3.85,6
qRUSzHSMW-mNI4cAvCsRpQ,35,3.19,6
sMixAF1X5KsMI2CDO8_zEg,336,3.59,82
ySqKXdWrWSsMk9hHAORlSA,1544,4.39,351
OEFwXYlkHFTsVXHzKCuEOA,112,3.6,45
etR5xzajqcki89suKG22GQ,49,4,15
IrvnUb3WZxXGjZLvKAU6OQ,324,4.02,628
cL8xc5b_Fa-EspwtXLGtTA,18,3.61,158
G12PkE_6mupyL7CAeucLng,25,3.46,123
bHpOzRBDYkYDF9yQnRAcAg,4,3.17,19
DihTsliUxbqpoA9W3uRDBA,897,3.7,1450
Dq8NKCoyBS4OBzF6YcMo1A,391,3.81,54
k9ANbCeqBZS8EpC0VfExTQ,59,3.46,52
tX_JTUWFciERx6SC5q0KFw,82,4.01,154
rcs-hbPrjoJ3187BasCFxQ,64,4.09,258
-3XfB-WKNG275H845DM34w,34,4.47,11
Bmfo84L4-ExHDQpn-ZNmvQ,399,3.55,1488
tGvJAy7uzAHJsPneHxd_rQ,468,3.4,152
UM8pFcatS6HxZBbV-pu93Q,8,4.38,2
eEPTTvCV5iHfoacwa43lBQ,10,4,3
c-JgaKei2wDM0P0j9WxJ5A,4,4.5,4
LMYlEkclQNHbEQ3W1COvDA,7,3.43,44
ZXCGLSEIJfV_g_MbDs4CYQ,166,3.59,145
Do_3_ahciKBqGe5ki24kEA,42,3.62,70
8Zocr6jVED5JQEBvqwEBZw,1797,3.41,2155
Yjer78RnYr7OCzirgdcOaw,2157,4.18,2738
QiV_KowpMpmkL0SkYtzwDw,37,3.62,17
uq0ILmBm-vK3219Y7YwoFw,112,3.73,66
zm9SMr7Am01F8ULMPW6hqw,15,4.78,225
5F2CLpJ2YcX8O1HLtwarMA,357,3.69,572
iykjeeawkWbDL_IGZJcnNw,3,4.67,11
dhMSQzqMigb5sx-Z-CPJNQ,299,3.74,1540
0LbzwQ8TqQvk5GDifXiwkw,17,3.53,24
h2LtQ1s5X20d0yrdqUMJ0Q,1728,3.36,1860
A1D0quQaZ1k6YtjmV9tvRA,174,4.1,110
BDgGgR_YUjlq5oEiOlP6VQ,6,4.29,4
xEFupNbolcfbT9LH4Kz2VA,12,3.62,11
w9nAtxTZAvvwqtnlQOu78g,58,4.6,432
CFpgYPIuY-gSMdW1Bl_v0A,12,3.77,306
BIC04Ej69-0EnsM8qa2Pvg,5,2.8,333
KFFIyUxC0TQjx__OYlmhnA,253,4.02,127
Wk9rXJMzZZK9eG3yethHlg,843,3.94,181
wHrIy02OYTKYT1YdxPjhwg,255,3.51,1387
mO2A3V0e85phtqO4VNwIFw,712,4.37,729
YnKfyDwUtze7RYSrnI4jVw,313,3.77,257
Sxq23xvpMDhyWx1WG7pHkQ,384,3.8,228
HwL0cUMC7-qghiAKBzMpXg,332,4.02,200
D2SWvrk2m9qAQ_aF-uKKNg,27,4.64,11
FAr9BPNbDqznKeR7iomvDQ,16,3.63,23
pPLZVbmjcG7OPIbmR1q8JA,41,4.29,27
oUPbJV6E0P3YywH1Yi5Ejg,208,4.05,310
Q_rdK9fDqzydTLIT2gS8VA,8,3.63,38
bZ1bPqbznwbOnPq176f1Fw,34,4.68,370
BQgh4H2J1qGwSXrc3dDAjg,184,3.67,75
6OaTrornYAPhU-M7A8wubg,606,3.76,318
ofxHyCsg2YBaC47SofI8Zw,529,3.3,117
58yXn5Y4409kc9q88YwU6w,1761,4.17,6418
J0ecdZf3N2o0GlNB94DE6Q,315,4.09,361
s5MLPOC2uFvGetQFpsy1aw,182,3.18,127
7YtMDGK9EAyPbXdfd5wD6w,683,4.02,249
ya0gjXEHjpvuLIFybCajcQ,915,4.17,1328
WQD4zIrciXL3_honFsY2DQ,6,4.57,47
XCLNg1i4zCn6daVe9dxFDw,67,4.76,1049
5THOPwq9R4ld3_RbZvMZjg,546,3.87,416
g_xvwFsXufyeBVjNFjruDg,59,3.42,13
P18BGSKA-lFEqqFu738uPw,900,3.5,821
2pvsV3GtoMUsNbxsGtyvMw,208,3.95,274
DTvYk_Gx9mJgB9fn555ppg,80,3.9,78
25No7cY4OhotAnFTN3fj-w,407,3.27,87
NdSNQXoxiFeNZQ1M6uB9fA,687,3.85,263
aQkCQ1m2Ugo1v2TKdL952A,315,3.72,306
FRoSuqfC5AY0ZWlw1AryIA,260,3.91,866
0G-QF457q_0Z_jKqh6xWiA,2009,4.1,6234
O7zl7JiA900pPQ1onnsqDA,24,3.35,8
PgdIkNN6naDX5PVE7Tp-zQ,17,3.7,336
Am_G2m0pwVrEg9AoUp5tow,630,3.87,442
_I9p55KefLBPrRzaYtojHA,39,4.44,24
ajxohdcsKhRGFlEvHZDyTw,749,3.74,596
eENfwrVhvOj5t7Gt1IKKAg,626,3.67,241
r5nlC6HEHxATSvxOZFayMQ,435,3.65,671
mzHRaYLoV-lwX79HghP6lw,314,3.73,268
ei3O4gS4YaEfQW2vpDdYkA,572,3.93,84
Txa_sNMUSHfNzHwaV034fQ,1982,4.22,860
tXKTfiUh_3R1En0xYonXdw,620,3.72,280
r6ALcCStcGrpxOrq40ulkA,6,4,10
DS0Idr2XDhz5e7ZfSy0dYA,1501,3.64,2429
YFCERzj1Ay6jEW5wjUZHrA,38,3.63,463
0LMbafN-TGpjyLAiKSy9hw,5,3.67,6
wb6za9LaKNYg4XBia6HqFg,86,3.71,53
9dGO6uFkPeDpGROgZwmSoQ,49,3.75,131
yOHDkc4AQTa0DvuJy4viyA,57,3.65,44
DiaxxDCg4Pd7moMLBv6dSg,299,3.51,149
LiiUu5TS7Bjjoq9xd8tKEQ,458,3.87,151
6R0Ei5VkF7C80-ZMzFNbrA,219,2.99,43
PPQqxj6YideoKPVmKIdjUw,6,5,4
21QDiOO3x_Fv5b0LK4P0Dg,947,3.92,1079
xi4j3ExmHIR2RQeNggFctw,118,4.03,95
a6xOZVNWbTJa8hJ3L932Ig,118,3.96,35
75RntWgoKzw9hOnAG61lUw,214,3.21,123
Abllp-JWd4nQXCPI0Z84vg,110,4.06,406
hpw7UrWf51aaWKbaGGJ2hA,698,4,3153
lkQTD8-TjlGVuovFG5Im2Q,154,3.95,25
q5bouuxe2ur9dINewDoybg,147,3.36,12
SHBfxOfja8cqFV2CnEXB1Q,103,3.13,14
PXrgXkdVga0eH63nw1mFYg,607,3.23,111
iStlAV1ZjjBPLC0U1gbRfw,15,3.93,5
Eqgiu7w_ULnod4WmGJzWvA,6,4.67,103
ZyyM00t5B21LsxFsB_cHuQ,43,3.24,3
SPzNpWfAfvhs_PQiXimujw,82,4.14,266
m9yos0T67fQmOjH-7hWHlA,14,4.19,48
BhPvYMiSSoaiEXoWg45zFQ,12,4.42,12
Gk-_y5mcAlPZYIn4P4cxzQ,102,3.98,327
w6RFOQf3tL2v6q93NYmSdQ,228,3.23,56
LCZSBQCIss8Aw3AXcdFSow,517,3.89,2924
amRKO3MKk7r-kK41IHkG6A,16,4.65,53
qVWA653mQL6J1teshUljMQ,202,3.46,38
GSsQ_AybkmJvT-PDh1Fchg,738,3.82,386
mgBzsnbh3iUtaXvp0HXa1Q,47,3.83,63
zaTZ_np2Q9KxzsbeDTKgLA,33,4.58,21
jzLOXBMgZu0zlapmKfkl7A,263,3.82,149
qE5H7LRFLQahEG3EUj7eGg,64,4.06,487
jkdBrZGG20x1jEG5BcGWHQ,116,4.1,262
Dh8QUptJmiEuP-NC9rUxnQ,44,3.42,10
YnDOwWGIwuEf8irowiA4mA,2,4.5,1
lk6iux9oLRQzk2SU-3shHw,12,4.08,10
U5NJSq8s3PEqjVrKX-_R8g,1,4,21
S4xA7um43nZOkJGKzkP_9Q,176,3.57,68
ezXq5P-iKVUeDkf41ISq_g,5,4.8,11
jJgU6DYYxUz79lEKYQ82_Q,3,5,377
mGKpRMuILriSLB8sOH2i9Q,13,4.08,10
4UGR64DNCjs-UVm_DN6L6A,6,3.83,2
PDDm6tSnrlZJ3YFaDcv-dw,292,4.11,159
MNE8eb9fWDkdIzLgkM0-mw,8,2.67,7
SH-GRUQlUZTco0ofRbwVdQ,197,3.62,169
3m0oRpkJ83mLFa8oJ-u18g,10,4.4,4
4ZjlWBt1697Q1eqwxrldtQ,71,3.27,62
KdLo88WRLVkJpiZiobnC9w,2,5,99
i29CHxCG9DpqxECSfW-8-A,7,5,466
gQTr91iQdd2P42kCojfIKQ,2,3,27
RwDPFFYNWQqbkfsPo7Q1mg,125,3.86,56
QrihWTN0DosF2nkcBZMMpQ,18,4.28,6
j4qQqGIqAXPUMzFzW0_9gw,10,3.55,8
oxJJ0N82GFZeBCxBi6vH1A,765,3.71,109
zVLs6E1J2r7YNq2KaUNDEw,3,5,127
iePGQ-2PPq6Uhdl9UZIYCg,52,4.6,8
xDeJ8RMotZDrn2GznIXXpQ,6,4.14,3
fCpuqjFrh0rWUoTbW2Uk_Q,1,5,81
Ru-FY6X8Kr2ir-5dmeskIQ,3,3.33,187
dqxFPbClnYuKkFsp2OgGDA,183,3.32,60
ABo8WDH4_IDmj_AQeQImcw,15,4.4,126
KW-X4cQ2yBZYVUjFaAY04A,287,3.79,130
h06qy21ivzbxTIC90NdjiQ,26,4.32,71
6o3HCqQRaIusRWCCD4-iDw,70,3.48,217
Ex-69Z94_Vg0j4gQrtNLTQ,36,4.16,68
qhOX4bNnSNcIuv3nQUiY3g,93,3.8,162
GuL-RZfMTd_SXaT_7HSgmA,86,3.36,13
0sX4H3xBC41Ggmzj8Mt6LA,284,3.98,319
Y6Goa6an7J_MuICER10MLg,16,4.13,12
opEFj3XZCzS_F4Co03PnYA,24,4.12,25
osVJ_e2R1T-h4D0fEc526w,7,3.44,7
BVX5oG8749PvX3aVMAUDWQ,21,4.05,81
5Bz0b94K17Csozq6gMdxlg,14,3.8,6
CKzYmFIBbIoKyTMWvYXVSQ,197,3.78,46
_lgVZFyXYrIc7cJLqk1bfg,58,3.73,83
yi8MUcO3O6ALXErrFuj2_A,145,3.45,108
vWWvICTldmZgz-JMui2u2w,23,3.87,40
oyEfoVOj4KLP9gBM_E6VDg,36,4.39,22
GtBUmPc48baTgVQQiRqTFg,29,3.24,5
755mRn3wGPpspjEbYCXswA,4,2.75,17
RNmLZ7ByIQ9wqKpWjBUXVw,14,3.93,27
lKZWLaZNziSfpZpLjAXPSQ,31,3.75,122
ZAGDQtI9t1hubbp5aEq7sg,39,3.71,27
YOVg0U9M5UGEQDCLaxCExw,18,3.63,9
nZq2HoZe0MhBru3HryFSVg,26,3.79,66
Q0RuvOU4odzMqyi8fp_ZbA,26,3.46,16
bKDQf1aYJHnmzF8C9OIU0w,11,4,88
I-aaX1Ok9oMQ2jvmgQOebA,3,3.67,23
eLKfvDdhID-v7kJ_PzwplA,37,3.62,187
EYw_L6BG2dThb14N_k7hhw,1,1,2
yCEFoyKQOMD6TRJaG0BEUQ,235,3.74,165
YXhbbMRNE6eXPbPwQyqPTg,4,4.75,19
v0Nx7SgtCakZ683dmSrdMg,1,5,30
0SmKX6LPJuTZLgQwdENPWA,21,4.52,528
VXg-wQTxuNm2gsV7174f0w,23,4.28,25
bQbTlM4TRjodo_59GPp3Eg,78,2.63,7
bafsWEOkUDJ290C6YfMqJg,2,5,314
KBwIyICQy5srVqchdNyGxw,6,2.78,1391
oqxHIP0vHPUuWMDhB0BF9g,1,5,760
ueQjZ0ecJqsvkuq96rVsSQ,13,3.92,50
If3ytkyk_4_xlQmxlqa_FQ,1,1,53
G2FWtI9VOL2RVu7HNCbmLA,3,1.33,48
WKLjd4siDB8LzSQxM4lIcw,2,4.5,84
OG1plHx9jfsrojJ7qrN5TA,225,3.84,488
